OBJECTID,SSL,BLDG_NUM,SECT_NUM,STRUCT_CL,STRUCT_CL_D,GRADE,GRADE_D,EXTWALL,EXTWALL_D,WALL_HGT,NUM_UNITS,SALEDATE,PRICE,QUALIFIED,AYB,YR_RMDL,EYB,SALE_NUM,LIVING_GBA,USECODE,LANDAREA,GIS_LAST_MOD_DTTM
4889,5600    0800,14,1,0,Default,0,Default,AS,Asphalt Siding,12,,1900-01-01T00:00:00.000Z,0,U,1943,,1943,1,1631,89,35683198,2018-09-17T09:53:41.000Z
4890,5600    0800,15,1,0,Default,0,Default,AS,Asphalt Siding,12,,1900-01-01T00:00:00.000Z,0,U,1943,,1943,1,1372,89,35683198,2018-09-17T09:53:41.000Z
4891,5600    0800,16,1,0,Default,0,Default,AS,Asphalt Siding,12,,1900-01-01T00:00:00.000Z,0,U,1943,,1943,1,22626,89,35683198,2018-09-17T09:53:41.000Z
4892,6166    0802,1,1,C,Brick/Concr,30,Average,BR,Brick,9,5,2016-02-17T00:00:00.000Z,0,U,1943,,1950,2,4200,25,5500,2018-09-17T09:53:41.000Z
4893,6166    0804,1,1,C,Brick/Concr,30,Average,BR,Brick,9,5,2012-04-04T00:00:00.000Z,400000,Q,1944,,1951,1,4200,25,5500,2018-09-17T09:53:41.000Z
4894,6166    0806,1,1,C,Brick/Concr,30,Average,BR,Brick,9,6,2012-05-29T00:00:00.000Z,255000,U,1953,,1960,1,4968,21,5500,2018-09-17T09:53:41.000Z
4895,6167    0039,1,1,C,Brick/Concr,30,Average,0,Typical,9,3,2017-03-15T00:00:00.000Z,360000,U,1944,2008,1955,6,4200,28,3000,2018-09-17T09:53:41.000Z
4896,6167    0045,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,9,30,1900-01-01T00:00:00.000Z,,U,1949,1988,1976,1,28063,21,58323,2018-09-17T09:53:41.000Z
4897,6167    0046,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,9,30,1900-01-01T00:00:00.000Z,,U,1949,1988,1976,1,28306,21,48146,2018-09-17T09:53:41.000Z
4898,6167    0047,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,9,33,1900-01-01T00:00:00.000Z,,U,1948,1988,1975,1,31551,21,60982,2018-09-17T09:53:41.000Z
4899,6167    0048,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,9,43,1900-01-01T00:00:00.000Z,,U,1949,1988,1976,1,42408,21,57712,2018-09-17T09:53:41.000Z
4900,6167    0049,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,9,43,1900-01-01T00:00:00.000Z,,U,1949,1988,1976,1,42234,21,68548,2018-09-17T09:53:41.000Z
4901,6167    0050,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,9,44,1900-01-01T00:00:00.000Z,,U,1949,1988,1976,1,42315,21,58178,2018-09-17T09:53:41.000Z
4902,6167    0051,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,9,33,1900-01-01T00:00:00.000Z,,U,1949,1988,1976,1,32581,21,50301,2018-09-17T09:53:41.000Z
4903,6167    0053,1,1,C,Brick/Concr,30,Average,BR,Brick,8,1,2017-11-02T00:00:00.000Z,700000,Q,1947,2017,1960,3,5448,49,13563,2018-09-17T09:53:41.000Z
4904,6167    0804,1,1,C,Brick/Concr,50,Very Good,0,Typical,9,13,2006-02-24T00:00:00.000Z,1250000,U,1953,2008,2000,1,7920,21,7750,2018-09-17T09:53:41.000Z
4905,6167    0805,1,1,C,Brick/Concr,30,Average,0,Typical,9,12,1900-01-01T00:00:00.000Z,,U,1953,,1967,1,7772,21,7750,2018-09-17T09:53:41.000Z
4906,6167    0806,1,1,C,Brick/Concr,50,Very Good,0,Typical,9,13,2006-02-24T00:00:00.000Z,1250000,U,1953,2008,2000,1,7920,21,11625,2018-09-17T09:53:41.000Z
4907,6168    0003,1,1,C,Brick/Concr,30,Average,BR,Brick,9,5,2015-10-05T00:00:00.000Z,345000,U,1951,,1960,2,3256,25,4135,2018-09-17T09:53:41.000Z
4908,6168    0041,1,1,C,Brick/Concr,30,Average,BR,Brick,9,7,2015-10-20T00:00:00.000Z,6000000,U,1949,1984,1969,2,5394,21,9295,2018-09-17T09:53:41.000Z
4909,6168    0042,1,1,C,Brick/Concr,30,Average,BR,Brick,9,6,2015-10-20T00:00:00.000Z,6000000,U,1949,1984,1969,2,7192,21,11412,2018-09-17T09:53:41.000Z
4910,6168    0043,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,9,5,2010-08-13T00:00:00.000Z,130000,U,1951,,1967,1,3318,21,5564,2018-09-17T09:53:41.000Z
4911,6168    0044,1,1,C,Brick/Concr,30,Average,BV,Brick Veneer,9,5,2015-06-01T00:00:00.000Z,260000,U,1951,2006,1977,4,3318,21,5754,2018-09-17T09:53:41.000Z
4912,6168    0045,1,1,C,Brick/Concr,30,Average,BR,Brick,9,6,2004-11-04T00:00:00.000Z,425000,Q,1967,,1972,1,4892,21,5341,2018-09-17T09:53:41.000Z
4913,6168    0838,1,1,C,Brick/Concr,30,Average,BR,Brick,9,14,2006-06-15T00:00:00.000Z,0,U,1953,1993,1970,1,9552,21,6890,2018-09-17T09:53:41.000Z
4914,6168    0840,1,1,C,Brick/Concr,30,Average,BR,Brick,9,11,1998-04-06T00:00:00.000Z,0,U,1952,2006,1996,1,9396,21,9817,2018-09-17T09:53:41.000Z
4915,6168    0841,1,1,C,Brick/Concr,30,Average,BR,Brick,9,14,2002-07-12T00:00:00.000Z,190000,Q,1953,,1970,1,12736,21,7327,2018-09-17T09:53:41.000Z
4916,6169    0040,1,1,C,Brick/Concr,30,Average,0,Typical,9,24,2017-11-17T00:00:00.000Z,1725000,Q,1967,1992,1975,2,24408,21,28258,2018-09-17T09:53:41.000Z
